gbifID,identifier,references,VF,institutionID,collectionID,datasetID,institutionCode,basisOfRecord,informationWithheld,occurrenceID,catalogNumber,recordNumber,recordedBy,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,associatedMedia,associatedReferences,associatedTaxa,otherCatalogNumbers,organismID,eventDate,Date_2,Year_2,Month_2,Day_2,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,fieldNotes,country,countryCode,stateProvince,county,municipality,locality,verbatimElevation,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,taxonID,scientificName,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,Decade,DOY
2234757850,21521682,https://www.inaturalist.org/observations/21521682,,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/21521682,21521682,,julialok,,,,,wild,,,,,,,2019-03-23T11:13:33-07:00,2019-03-23,2019,03,23,18:13:33Z,,,,,,Sat Mar 23 2019 11:13:33 GMT-0700 (PDT),,,,US,California,,,,,33.67943615,-115.8020839,,5,,77999,Mentzelia involucrata,Loasaceae,Mentzelia,,,,species,,2010,82
1986882880,185935,https://intermountainbiota.org/portal/collections/individual/index.php?occid=185935,YES,,06bf658d-f555-4c9c-ab93-fc2d7db7086e,,USU,PreservedSpecimen,,USU:UTC:41220,UTC00041220,15662,Philip A. Munz,,,flo,,,,,,,,,1940-03-22,1940-03-22,1940,03,22,,82,,1940,3,22,,Dry loose slope.,,United States,,California,Riverside,,Whitewater Canyon 2 miles north of Indio-Banning Highway,,33.4436,-116.15444,,,,2513,Mentzelia involucrata,Loasaceae,Mentzelia,,involucrata,,Species,S. Watson,1940,82
1928425817,2e59db19-9f89-45a2-9de0-707e5c6396ef,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2925578,YES,http://biocol.org/urn:lsid:biocol.org:col:15556,http://biocol.org/urn:lsid:biocol.org:col:15556,,NY,PreservedSpecimen,,2e59db19-9f89-45a2-9de0-707e5c6396ef,02632043,7474,N. H. Holmgren,,,,,,,,,,,,1974-03-23,1974-03-23,1974,03,23,,82,82,1974,3,23,23 Mar 1974,On gravel bars of wash.,,United States of America,,California,Riverside Co.,,"Box Canyon wash, 11.4 (9 airline) miles east-northeast of Mecca.",800 ft,33.606355,-115.915499,WGS84,969,,,Mentzelia involucrata var. megalantha S.Watson,Loasaceae,Mentzelia,,involucrata,megalantha,Variety,S.Watson,1970,82
1846556627,5771108,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5771108,YES,,edb9860c-c481-4d19-88cc-224a536ebcd4,,DES,PreservedSpecimen,,2eea6676-13b2-453b-a882-4737e15d1323,DES00080587,1650,"Frankie Coburn; Scott Frische, Doyle Magouirk",,,Flowers,,,,,,"Parkinsonia microphylla, Carnegiea gigantea, Cylindropuntia bigelovii, Echinocereus, Ferocactus cylindraceus, Mammillaria grahamii, Ambrosia deltoidea, Encelia farinosa, Fouquieria splendens, Larrea tridentata, Allionia incarnata, Camissonia, Cryptantha, Erodium texanum, Eriogonum, Lepidium, Mentzelia, Pectocarya, Phacelia, Plantago ovata, Aristida",,,2013-03-23,2013-03-23,2013,03,23,,82,,2013,3,23,3/23/2013,Sonoran Desert scrub.,,United States,,Arizona,Maricopa,Phoenix,North Mountain/Shaw Butte section of the Phoenix Mountains Preserve. Off Trail 100 ca. 200 meters northwest of Arizona Highway 51.,1505ft,33.566451,-112.033547,,,12S 404070E 3714565N,2513,Mentzelia involucrata,Loasaceae,Mentzelia,,involucrata,,Species,S. Watson,2010,82
1455593412,5505242,https://www.inaturalist.org/observations/5505242,,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/5505242,5505242,,Don Rideout,,,,,wild,,,,,,,2017-03-23T20:07:00-07:00,2017-03-23,2017,03,23,03:07:00Z,,,,,,2017/03/23 8:07 PM PDT,,,,US,California,,,,,33.1819865,-116.2158411,,100,,77999,Mentzelia involucrata,Loasaceae,Mentzelia,,,,species,,2010,82
3079637551,21623207,https://www.inaturalist.org/observations/21623207,,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/21623207,21623207,,Philip Georgakakos,,,,,wild,,,,,,,2019-03-24T18:37:27-07:00,2019-03-24,2019,03,24,01:37:27Z,,,,,,Sun Mar 24 2019 18:37:27 GMT-0700 (PDT),,,,US,California,,,,,33.73486089,-115.8063537,,6,,77999,Mentzelia involucrata,Loasaceae,Mentzelia,,,,species,,2010,83
2626939392,3936338,https://cch2.org/portal/collections/individual/index.php?occid=3936338,YES,,cc54a5fd-2e20-4ea6-8871-b2af436d9de3,,DAV,Preserved Specimen,,f2deb52e-3096-4ff5-956e-95801f7fdbbf,,22437,Grady L. Webster,,,,,,,,,,DAV86106,,1978-03-24,1978-03-24,1978,03,24,,83,,1978,3,24,24 Mar 1978,viscid.;,,Mexico,,Sonora,,,"Sierra Bacha, SE of Punta CiRío, desert scrub; 1-2 km inland up arroyo with Idria, approx.; 29°50'N 112°37-38'W, alt. 50-150 m; on steep; slopes; fls. scaRíous-whitish; foliage very",,29.83333333,-112.625,,,,210061,Mentzelia involucrata var. involucrata,Loasaceae,Mentzelia,,involucrata,involucrata,Morph,S. Wats.,1970,83
2619883437,26470593,https://www.inaturalist.org/observations/26470593,,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/26470593,26470593,,sshiffman,,,,,wild,,,,,,,2019-03-24T14:04:57-07:00,2019-03-24,2019,03,24,21:04:57Z,,,,,,Sun Mar 24 2019 14:04:57 GMT-0700 (PDT),,,,US,California,,,,,33.82684667,-116.2810367,,8,,77999,Mentzelia involucrata,Loasaceae,Mentzelia,,,,species,,2010,83
2430436286,978030,https://cch2.org/portal/collections/individual/index.php?occid=978030,,,3818e1d3-b6a4-11e8-b408-001a64db2964,,RSA,PreservedSpecimen,,7e0c6ef5-0d9f-4a60-bff9-d9b96d4e8b54,RSA0106244,s.n.,Alan Romspert,,,,,,,,,,RSA accession #: 855313,,2001-03-24,2001-03-24,2001,03,24,,83,,2001,3,24,03/24/2001,Wash. Trail.,,United States,,Arizona,La Paz,,Southwest side of Harquahala mountains.,,33.762667,-113.4035,WGS84,2000,,204914,Mentzelia involucrata,Loasaceae,Mentzelia,,involucrata,,Species,S. Wats.,2000,83
2430306631,1225922,https://cch2.org/portal/collections/individual/index.php?occid=1225922,YES,,3818e1d3-b6a4-11e8-b408-001a64db2964,,RSA,PreservedSpecimen,,f468f432-62f8-4536-b14a-d22d187c3baa,RSA0123364,9040,"Duncan S. Bell; Isaac Marck, Evan Meyer",,,flowers,,Native; Native/naturalizing,,,,"Fouqueria splendens, Hyptis emoryi, Senegalia greggii, Psorothamnus schottii, Brickellia desertorum, Agave desertii, Juniperus californica, Simmondsia chinensis, Bahiopsis parishii, Larrea tridentata, Ambrosia dumosa, Trixis californica, Peucephyllum schottii, Ditaxis lanceolata, Plerocoronis pluriseta, Ferocactus cylindraceus and a diversity of annual wildflowers",RSA accession #: 864541,,2016-03-23,2016-03-23,2016,03,23,,83,,2016,3,23,,Rocky canyon. Scattered on rocky slopes of canyon.,,United States,,California,Riverside,,"BLMSanta Rosa Mountains; Santa Rosa Wilderness area; collecting in Agua Alta Canyon, approximately 3.5 air miles southeast of the summit of Martinez Mountain.; Martinez Mountain",2097ft.,33.53015,-116.29043,,,T7S R7E S31,204914,Mentzelia involucrata,Loasaceae,Mentzelia,,involucrata,,Species,S. Wats.,2010,83
2430199591,1172874,https://cch2.org/portal/collections/individual/index.php?occid=1172874,YES,,3818e1d3-b6a4-11e8-b408-001a64db2964,,RSA,PreservedSpecimen,,db0a7215-7679-40dc-b85b-fdd45597fcf2,,10628,Steve Boyd; Michael Denslow,,,flowers,,Native; Native/naturalizing,,,,,RSA accession #: 701440,,2004-03-23,2004-03-23,2004,03,23,,83,,2004,3,23,,"Steep rocky volcanic hills surrounded by relatively low gradient alluvial bajadas, including extensive areas of desert pavement, with scattered exposures of whitish, reddish, or greenish tuff-like deposits. Vegetation an open scrub of Larrea tridentata, Ambrosia dumosa, Hymenoclea salsola, Encelia farinosa, and abundant development of annuals.",,United States,,California,San Bernardino,,"BLMMojave Desert. Lavic Mountain, southern end of the Cady Mountains northwest of Ludlow (north of Interstate 40) along powerline/pipeline access road.",,34.7499444,-116.2437778,,,,204914,Mentzelia involucrata,Loasaceae,Mentzelia,,involucrata,,Species,S. Wats.,2000,83
2430146631,1117567,https://cch2.org/portal/collections/individual/index.php?occid=1117567,YES,,3818e1d3-b6a4-11e8-b408-001a64db2964,,RSA,PreservedSpecimen,,c0a3f9bb-0bf3-46c7-82b7-a47ef65cecdf,,110,Martha Hilend,,,flowers,,Native; Native/naturalizing,,,,,RSA accession #: 440424,,1928-03-23,1928-03-23,1928,03,23,,83,,1928,3,23,,,,United States,,California,Imperial,,"Wash N of Palm Wash, SW of Fish Springs. [just W of Salton Sea]",,33.29953,-116.06266,WGS84,3218,,204914,Mentzelia involucrata,Loasaceae,Mentzelia,,involucrata,,Species,S. Wats.,1920,83
2422506506,1683561,https://cch2.org/portal/collections/individual/index.php?occid=1683561,YES,,3818c5b4-b6a4-11e8-b408-001a64db2964,,UCR,PreservedSpecimen,,UCR-BPS-267598,UCR0037172,30013,Jim André,,,Flowering & Fruiting,,,,,,,UCR-267598,,2014-03-24,2014-03-24,2014,03,24,,83,,2014,3,24,2014-3-24,"Banks of gravelly wash, mostly limestone, with Acacia greggii, Chilo-psis linearis, Ericameria paniculata, Salvia dorrii, Ambrosia salsola, Eriogonm brachypodum.",,United States,,California,San Bernardino,,"Mojave National Preserve, Providence Mountains, western base of range, along road to Cornfield Spring, 2.2 mi east-southeast of Kelso",,34.99553,-115.61873,,,,204914,Mentzelia involucrata,Loasaceae,Mentzelia,,involucrata,,Species,S. Wats.,2010,83
2422286654,1448208,https://cch2.org/portal/collections/individual/index.php?occid=1448208,YES,,3818c5b4-b6a4-11e8-b408-001a64db2964,,UCR,PreservedSpecimen,,UCR-BPS-29258,UCR0099758,383--01,George K. Helmkamp,,,Flowering & Fruiting,,,,,,,UCR-29258,,1983-03-24,1983-03-24,1983,03,24,,83,,1983,3,24,1983-3-24,,,United States,,California,Riverside,,"N side of Chuckwalla Mtns., Chuckwalla Springs Road, 5 mi. west of Graham Pass Road.",,33.51667,-115.15,,,,204914,Mentzelia involucrata,Loasaceae,Mentzelia,,involucrata,,Species,S. Wats.,1980,83
2413158892,3639538,https://cch2.org/portal/collections/individual/index.php?occid=3639538,YES,,3818e5a2-b6a4-11e8-b408-001a64db2964,,LOB,PreservedSpecimen,,bc95003b-ff89-463b-9148-fa6a7260eb30,LOB114338,20,W. Altland,,,,,,,,,,6067,,1973-03-24,1973-03-24,1973,03,24,,83,,1973,3,24,24 March 1973,,,United States,,California,Riverside,,"Hwy. 195, .25 miles south of US 60, near Mecca, Calif.",1579 ft,33.572264,-116.058341,WGS84,3377,,204914,Mentzelia involucrata,Loasaceae,Mentzelia,,involucrata,,Species,S. Wats.,1970,83
2413158695,3639285,https://cch2.org/portal/collections/individual/index.php?occid=3639285,YES,,3818e5a2-b6a4-11e8-b408-001a64db2964,,LOB,PreservedSpecimen,,936ead16-628d-415b-8345-28b42412daad,LOB114337,2F,C. Farnum,,,,,,,,,,7871,,1973-03-24,1973-03-24,1973,03,24,,83,,1973,3,24,24 March 1973,,,United States,,California,Riverside,,"Colorado Desrt, 5 mi. SW of junction of U.S Hwy. 10 and Calif. Hwy. 195, on Calif. Hwy. 195. Sagebrush Scrub",,33.636289,-115.872143,WGS84,1888,,204915,Mentzelia involucrata var. megalantha,Loasaceae,Mentzelia,,involucrata,megalantha,Subspecies,I.M. Johnst.,1970,83
2413158290,3639089,https://cch2.org/portal/collections/individual/index.php?occid=3639089,YES,,3818e5a2-b6a4-11e8-b408-001a64db2964,,LOB,PreservedSpecimen,,e0ddf9d2-c76d-43cb-9df4-9cbb71e769d8,LOB114341,03247328,R.A. Larson,,,,,,,,,,6055,,1973-03-24,1973-03-24,1973,03,24,,83,,1973,3,24,24 March 1973,,,United States,,California,Riverside,,9.2 mi. SW of U.S. Hwy. 10 on Calif. Hwy. 195,200 ft,33.607821,-115.917976,WGS84,3306,,204915,Mentzelia involucrata var. megalantha,Loasaceae,Mentzelia,,involucrata,megalantha,Subspecies,I.M. Johnst.,1970,83
2270277896,317130,https://cch2.org/portal/collections/individual/index.php?occid=317130,YES,,f7e112f9-92c5-455c-a6c4-709b0f8d7f73,,UCSB,PreservedSpecimen,,babb84e9-6849-4b62-b04b-1d8f9ec671c7,UCSB005124,,"Carlson, B.",,,,,,,,,,37940,,1978-03-24,1978-03-24,1978,03,24,,83,,1978,3,24,,"Open gravelly area; only two or three plants in immediate surroundings; associated with Larrea tridentata, Dalea schottii, Hymenoclea salsola.",,United States,,California,Riverside,,"East of Desert Hot Springs, Berdoo Cyn Rd., 7.7 mi. N. of Dillon Rd., 10m from road edge",,33.83278,-116.11622,WGS84,784,,204914,Mentzelia involucrata,Loasaceae,Mentzelia,,involucrata,,Species,S. Wats.,1970,83
2265783685,21575158,https://www.inaturalist.org/observations/21575158,,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/21575158,21575158,,Sue Shigenaga,,,,,wild,,,,,,,2019-03-24T13:40:58-07:00,2019-03-24,2019,03,24,20:40:58Z,,,,,,Sun Mar 24 2019 13:40:58 GMT-0700 (PDT),,,,US,California,,,,,33.66698333,-116.3948533,,5,,77999,Mentzelia involucrata,Loasaceae,Mentzelia,,,,species,,2010,83
2251932281,25913402,https://www.inaturalist.org/observations/25913402,,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/25913402,25913402,,Joe Zarki,,,,,wild,,,,,,,2019-03-24T09:22:00-07:00,2019-03-24,2019,03,24,16:22:00Z,,,,,,2019/03/24 9:22 AM PDT,,,,US,California,,,,,33.67784041,-115.7464205,,100,,77999,Mentzelia involucrata,Loasaceae,Mentzelia,,,,species,,2010,83
2235537144,21920130,https://www.inaturalist.org/observations/21920130,,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/21920130,21920130,,Colin Barrows,,,,,wild,,,,,,,2019-03-24T13:38:00-07:00,2019-03-24,2019,03,24,20:38:00Z,,,,,,2019/03/24 1:38 PM PDT,,,,US,California,,,,,33.68054167,-115.8230083,,,,77999,Mentzelia involucrata,Loasaceae,Mentzelia,,,,species,,2010,83
2234788955,21617585,https://www.inaturalist.org/observations/21617585,,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/21617585,21617585,,Rob Klotz,,,,,wild,,,,,,,2019-03-24T15:45:00-07:00,2019-03-24,2019,03,24,22:45:00Z,,,,,,2019/03/24 3:45 PM MST,,,,US,Arizona,,,,,34.305652,-113.851236,,,,77999,Mentzelia involucrata,Loasaceae,Mentzelia,,,,species,,2010,83
2234777593,21590546,https://www.inaturalist.org/observations/21590546,,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/21590546,21590546,,Marisa Rafter,,,,,wild,,,,,,,2019-03-24T15:27:00-07:00,2019-03-24,2019,03,24,22:27:00Z,,,,,,2019/03/24 3:27 PM PDT,,,,US,California,,,,,33.72334048,-115.7817773,,2306,,77999,Mentzelia involucrata,Loasaceae,Mentzelia,,,,species,,2010,83
1986919130,212863,https://intermountainbiota.org/portal/collections/individual/index.php?occid=212863,YES,,06bf658d-f555-4c9c-ab93-fc2d7db7086e,,USU,PreservedSpecimen,,USU:UTC:138945,UTC00138945,,"Noel H. Holmgren, Patricia K. Holmgren",,,flo,,,,,,,,,1973-03-24,1973-03-24,1973,03,24,,83,,1973,3,24,,Common in gravelly banks and bars of wash.,,United States,,California,Imperial,,"Palo Verde Valley, 5 airline miles south of Palo Verde.",,37.1052,-119.6503,,,,2513,Mentzelia involucrata,Loasaceae,Mentzelia,,involucrata,,Species,S. Watson,1970,83
