gbifID,identifier,references,VF,institutionID,collectionID,datasetID,institutionCode,basisOfRecord,informationWithheld,occurrenceID,catalogNumber,recordNumber,recordedBy,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,associatedMedia,associatedReferences,associatedTaxa,otherCatalogNumbers,organismID,eventDate,Date_2,Year_2,Month_2,Day_2,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,fieldNotes,country,countryCode,stateProvince,county,municipality,locality,verbatimElevation,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,taxonID,scientificName,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,Decade,DOY
1890042414,14786525,https://www.inaturalist.org/observations/14786525,,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/14786525,14786525,,Fred Melgert / Carla Hoegen,,,,,wild,,,,,,,2016-03-08T09:52:00-08:00,2016-03-08,2016,03,08,17:52:00Z,,,,,,2016/03/08 9:52 AM PST,,,,US,California,,,,,32.84214667,-116.1646317,,,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,68
1848773238,12961678,https://www.inaturalist.org/observations/12961678,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/12961678,12961678,,Bob McCoy,,,flowering,,wild,,,,,,,2016-03-08T18:08:00-07:00,2016-03-08,2016,03,08,01:08:00Z,,,,,,2016/03/08 6:08 PM MST,,,,US,California,,,,,34.06017622,-115.7458463,,50,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,68
1846501395,2053678,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2053678,YES,,edb9860c-c481-4d19-88cc-224a536ebcd4,,DES,PreservedSpecimen,,82779dbe-90fe-49cc-afef-39cf9896edab,DES00020671,4772,"Butterwick, Hillyard & Parfitt",,,flowers & fruit,,,,,,Riparian,,,1979-03-09,1979-03-09,1979,03,09,,68,,1979,3,9,,Sandy gravel,,USA,,Arizona,Mohave County,,"Along Burro Creek at Six-mile Crossing, Kaiser Spr. SE 7.5' Quad.",- 2200ft.,34.558885,-113.355289,,969,TRS: T14N R10W S18,2373,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(A. Gray ex D.C. Eaton) A. Gray,1970,68
1836603688,10159679,https://www.inaturalist.org/observations/10159679,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/10159679,10159679,,Chris Evers,,,flowering,,wild,,,,,,,2018-03-09T17:21:41-08:00,2018-03-09,2018,03,09,01:21:41Z,,,,,,Fri Mar 09 2018 17:21:41 GMT-0800 (PST),,,,US,California,,,,,33.77491304,-116.3544425,,20,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,68
891133332,220473,https://www.inaturalist.org/observations/220473,YES,,,,iNaturalist,HumanObservation,,http://www.inaturalist.org/observations/220473,220473,,BJ Stacey,,,flowering,,wild,,,,,,,2008-03-08T08:47:04-08:00,2008-03-08,2008,03,08,16:47:04Z,,,,,,2008-03-08 08:47:04,,,,US,California,,,,,33.257811,-116.4061224,,,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2000,68
3125177593,453331,https://cch2.org/portal/collections/individual/index.php?occid=453331,YES,,0945030a-f625-4b95-9f48-e5cb7d6eb879,,SD,PreservedSpecimen,,6B1F0CB3-5635-46B6-8508-B06373C5C278,,16287,"Jon Rebman; G. Fleming, W. Schmidtmann, & G. Erbeck",,,FL,,,,,,"Colorado Desert Scrub with Larrea tridentata, Ambrosia dumosa, A. salsola, Prosopis glandulosa, Psorothamnus spinosus, Fouquieria splendens, Atriplex polycarpa, and Geraea canescens",SD199838,,2009-03-10,2009-03-10,2009,03,10,,69,,2009,3,10,"Mar 10, 2009",sandy washes and rocky hillsides,,United States,,California,Imperial,,"Freeman Properties (Truckhaven): West of the Salton Sea, NW of Salton City, W of Hwy. 86; Section 21 (SP21), Palm Wash, Site CHACARPEI in sandy arroyo and surrounding mud embankments and mesas",,33.28417,-116.04278,WGS84,80,,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,2000,69
3125172581,453334,https://cch2.org/portal/collections/individual/index.php?occid=453334,YES,,0945030a-f625-4b95-9f48-e5cb7d6eb879,,SD,PreservedSpecimen,,FC3B782A-0D83-403C-ABC7-45D73AEBBCAC,,16234,"Jon Rebman; G. Fleming, W. Schmidtmann, & G. Erbeck",,,FL,,,,,,"Colorado Desert Scrub with Larrea tridentata, Ambrosia dumosa, A. salsola, Psorothamnus spinosus, P. schottii, Atriplex polycarpa, A. hymenelytra, and Brassica tournefortii",SD199841,,2009-03-10,2009-03-10,2009,03,10,,69,,2009,3,10,"Mar 10, 2009",sandy washes and cobbly desert pavement,,United States,,California,Imperial,,"Freeman Properties (Truckhaven): West of the Salton Sea, NW of Salton City, W of Hwy. 86; Section 19 (SP19), Palm Wash, Site HILRIG in sandy arroyo with desert pavement benches on the surrounding embankments",,33.28722,-116.06917,WGS84,80,,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,2000,69
3125099933,1928853,https://cch2.org/portal/collections/individual/index.php?occid=1928853,YES,,0945030a-f625-4b95-9f48-e5cb7d6eb879,,SD,PreservedSpecimen,,F5B277CE-061B-4973-8948-1CDDD8BDBDA4,,12509,Reid Moran,,,FL,,,,,,,SD65250,,1966-03-10,1966-03-10,1966,03,10,,69,,1966,3,10,"Mar 10, 1966",gravelly outwash,,Mexico,,Baja California,Unknown,,"La Bocana, below the canyon mouth",,28.48199,-113.37351,WGS84,,,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,1960,69
3125039576,453371,https://cch2.org/portal/collections/individual/index.php?occid=453371,YES,,0945030a-f625-4b95-9f48-e5cb7d6eb879,,SD,PreservedSpecimen,,F6FD6E95-91D6-4454-9310-89FB6C5237A9,,473,Nancy Nenow; Lawrence Glacy,,,FL,,,,,,"Cane, reeds, desert annuals",SD214157,,2009-03-10,2009-03-10,2009,03,10,,69,,2009,3,10,"Mar 10, 2009",sandy riverbed,,United States,,California,San Diego,,"Anza-Borrego Desert State Park, about 1 mi W of highway S-2, at the southwest point of Canebrake residential area, on Canyon Road just before locked gate to Canebrake Canyon and east of large water tank.",,32.89859,-116.25615,WGS84,,,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,2000,69
3053354164,90485,https://cch2.org/portal/collections/individual/index.php?occid=90485,YES,,3818e0aa-b6a4-11e8-b408-001a64db2964,,SBBG,PreservedSpecimen,,74045ebe-6e66-4290-bbd1-79bd6390dc80,SBBG221378,194,Noraine Meng,,,Flowers Present,,,,,,,108429,,1966-03-10,1966-03-10,1966,03,10,,69,,1966,3,10,1966-3-10,"edge of open, sandy field",,United States,,California,Kern,,"Jacks Ranch Rd, N of Ridgecrest Blvd [Ridgecrest, CA]",,35.6373,-117.7232,WGS84,3500,,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,1960,69
3039378398,21146179,https://www.inaturalist.org/observations/21146179,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/21146179,21146179,,chrishargreaves,,,flowering,,wild,,,,,,,2019-03-10T15:19:42-07:00,2019-03-10,2019,03,10,22:19:42Z,,,,,,2019-03-10 3:19:42 PM PDT,,,,US,California,,,,,34.0725441,-116.0327225,,,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
2543087719,37181981,https://www.inaturalist.org/observations/37181981,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/37181981,37181981,,cheonggaegori,,,flowering,,wild,,,,,,,2019-03-10T15:20:00-07:00,2019-03-10,2019,03,10,22:20:00Z,,,,,,2019/03/10 3:20 PM PDT,,,,US,California,,,,,33.68176629,-115.8004402,,122,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
2465100683,23408618,https://www.inaturalist.org/observations/23408618,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/23408618,23408618,,Colin Barrows,,,flowering,,wild,,,,,,,2019-03-10T12:45:00-07:00,2019-03-10,2019,03,10,19:45:00Z,,,,,,2019/03/10 12:45 PM PDT,,,,US,California,,,,,33.49209167,-116.17758,,,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
2422517374,1693574,https://cch2.org/portal/collections/individual/index.php?occid=1693574,YES,,3818c5b4-b6a4-11e8-b408-001a64db2964,,UCR,PreservedSpecimen,,UCR-BPS-277770,,35898,Jim André,,,Flowering,,,,,,,UCR-277770,,2016-03-09,2016-03-09,2016,03,09,,69,,2016,3,9,2016-3-9,"Blonde-orange rhyolite formation known as the Pumpkin Strudel. Coarse gravel and rock, with Ambrosia dumosa, Larrea tridentata, Encelia farinosa, Peucephyllum schottii, Pleurocoronis pluriseta, sphaeralcea ambigua, Eriophyllum lanosum, Amsinskia tessellata.",,United States,,California,San Bernardino,,"west side of the Marbles Mountains, Mojave Trails National Monument, c. 4.0 miles south of Hwy I-40, c. 1.8 miles east of Kelbaker Road",,34.67077,-115.65332,,,,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,2010,69
2422422845,1585464,https://cch2.org/portal/collections/individual/index.php?occid=1585464,YES,,3818c5b4-b6a4-11e8-b408-001a64db2964,,UCR,PreservedSpecimen,,UCR-BPS-165505,,s.n.,John F. Green,,,Flowering & Fruiting,,,,,,,UCR-165505,,2005-03-10,2005-03-10,2005,03,10,,69,,2005,3,10,2005-3-10,Canal bank with sparse Olneya tesota and Tamarix.,,United States,,California,Imperial,,"Salton Basin, transect along the road on the immediate NE side of the Coachella Canal right-of-way, between siphons 13 and 14, c. 3.5 miles NE of Wister",,33.34097,-115.55617,,,,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,2000,69
2422421503,1585510,https://cch2.org/portal/collections/individual/index.php?occid=1585510,YES,,3818c5b4-b6a4-11e8-b408-001a64db2964,,UCR,PreservedSpecimen,,UCR-BPS-165497,,s.n.,John F. Green,,,Flowering & Fruiting,,,,,,,UCR-165497,,2005-03-10,2005-03-10,2005,03,10,,69,,2005,3,10,2005-3-10,"Adjacent to canal, wash with sparse Olneya tesota, Prosopis, Tamarix and Atriplex.",,United States,,California,Imperial,,"Salton Basin, transect along the road on the immediate NE side of the Coachella Canal right-of-way, between siphons 12 and 13, c. 4 miles east of Wister",,33.32119,-115.53114,,,,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,2000,69
2422420207,1585780,https://cch2.org/portal/collections/individual/index.php?occid=1585780,YES,,3818c5b4-b6a4-11e8-b408-001a64db2964,,UCR,PreservedSpecimen,,UCR-BPS-165626,,s.n.,John F. Green,,,Flowering,,,,,,,UCR-165626,,2005-03-10,2005-03-10,2005,03,10,,69,,2005,3,10,2005-3-10,Relatively barren of shrubs.,,United States,,California,Imperial,,"Salton Basin, transect along the road on the immediate NE side of the Coachella Canal right-of-way, between siphons 15 and 16, c. 2 miles NE of Frink and c. 10 miles east of Bertram",,33.37475,-115.60942,,,,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,2000,69
2422415776,1578684,https://cch2.org/portal/collections/individual/index.php?occid=1578684,YES,,3818c5b4-b6a4-11e8-b408-001a64db2964,,UCR,PreservedSpecimen,,UCR-BPS-159355,,4884,Jim André; Donald Davidson,,,Flowering,,,,,,,UCR-159355,,2005-03-10,2005-03-10,2005,03,10,,69,,2005,3,10,2005-3-10,"Growing on slopes. Associated spp.: Senna armata, Ambrosia dumosa, Chaenactis fremontii.",,United States,,California,San Bernardino,,"Marble Mtns, c. 1.5 mi south of I-40, east of main wash east of Kelbaker Rd",,34.69722,-115.67028,,,,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,2000,69
2422311547,1472394,https://cch2.org/portal/collections/individual/index.php?occid=1472394,YES,,3818c5b4-b6a4-11e8-b408-001a64db2964,,UCR,PreservedSpecimen,,UCR-BPS-89560,,42--7,George K. Helmkamp,,,Flowering,,,,,,,UCR-89560,,1994-03-10,1994-03-10,1994,03,10,,69,,1994,3,10,1994-3-10,"Steep-walled, clay sided canyon. Creosote bush scrub at canyon mouth; occasional Hoffmannseggia microphylla, Psorothamnus schottii and Ambrosia dumosa.",,United States,,California,Riverside,,"Indio Hills, canyon opening into Coachella Valley, 2 miles east of Thousand Palms on Ramon Road, and 1.3 miles north; Coachella Valley",,33.83444,-116.33556,,,11S 6E 4N,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,1990,69
2422279042,1439909,https://cch2.org/portal/collections/individual/index.php?occid=1439909,YES,,3818c5b4-b6a4-11e8-b408-001a64db2964,,UCR,PreservedSpecimen,,UCR-BPS-17836,,00156,A.C. Sanders,,,Flowering,,,,,,,UCR-17836,,1977-03-10,1977-03-10,1977,03,10,,69,,1977,3,10,1977-3-10,Creosote bush scrub.,,United States,,California,San Bernardino,,"upper part of Golden Valley, c. 5 mi NE of Red Mtn. Peak; Mojave Desert",,35.38333,-117.50833,,,,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,1970,69
2273213250,26859677,https://www.inaturalist.org/observations/26859677,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/26859677,26859677,,Amy (She/Her),,,flowering,,wild,,,,,,,2019-03-10T11:20:00-07:00,2019-03-10,2019,03,10,18:20:00Z,,,,,,2019/03/10 11:20 AM PDT,,,,US,California,,,,,33.25799019,-116.406741,,83,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
2270658594,745062,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=745062,YES,,a2e32c87-d320-4a01-bafd-a9182ae2e191,,ASU,PreservedSpecimen,,cad562b1-f4c7-4557-853a-9f8d5484c064,,1413,PJ Walter; ML Arnett,,,flowers,,,,,,"Parkinsonia florida, Hymenoclea salsola, Lesquerella gordonii, Acacia, Ambrosia spp",211630,,1995-03-10,1995-03-10,1995,03,10,,69,,1995,3,10,,"Intermittent riparian wash/mixed desertscrub; level wash; bottom, gentle NW-draining; sand/gravel",,USA,,Arizona,Maricopa,,"Crater Range; 1.5km west of Solvan Well, 1km east of Hwy 85; ca 4km NNW of Deadman Gap",,32.555,-112.869,,,UTM: 12 324500 3603500,2373,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(A. Gray ex D.C. Eaton) A. Gray,1990,69
2244292131,25487519,https://www.inaturalist.org/observations/25487519,,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/25487519,25487519,,bandonman,,,,,wild,,,,,,,2017-03-10T23:53:05-08:00,2017-03-10,2017,03,10,07:53:05Z,,,,,,Fri Mar 10 2017 23:53:05 GMT-0800 (PST),,,,US,California,,,,,33.25140217,-116.345728,,59059,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
2013731216,21148590,https://www.inaturalist.org/observations/21148590,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/21148590,21148590,,hsmilesss,,,flowering,,wild,,,,,,,2019-03-10T14:05:21-07:00,2019-03-10,2019,03,10,21:05:21Z,,,,,,Sun Mar 10 2019 14:05:21 GMT-0700 (PDT),,,,US,California,,,,,33.313,-116.3691417,,3,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
2013725552,21132684,https://www.inaturalist.org/observations/21132684,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/21132684,21132684,,cschoe,,,flowering,,wild,,,,,,,2019-03-10T15:34:45-07:00,2019-03-10,2019,03,10,22:34:45Z,,,,,,Sun Mar 10 2019 15:34:45 GMT-0700 (PDT),,,,US,California,,,,,34.23698333,-116.269525,,16,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
2013723731,21127350,https://www.inaturalist.org/observations/21127350,,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/21127350,21127350,,sandiegomike,,,,,wild,,,,,,,2019-03-10T12:39:16-07:00,2019-03-10,2019,03,10,19:39:16Z,,,,,,2019-03-10 12:39:16 PM PDT,,,,US,California,,,,,32.9147,-116.235979,,222,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
2013722761,21124142,https://www.inaturalist.org/observations/21124142,,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/21124142,21124142,,Theresa Sinicrope Talley,,,,,wild,,,,,,,2019-03-10T12:30:59-07:00,2019-03-10,2019,03,10,19:30:59Z,,,,,,Sun Mar 10 2019 12:30:59 GMT-0700 (PDT),,,,US,California,,,,,32.96618333,-116.305755,,9,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
2013722501,21122949,https://www.inaturalist.org/observations/21122949,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/21122949,21122949,,cbohlen,,,flowering,,wild,,,,,,,2019-03-10T11:12:42-07:00,2019-03-10,2019,03,10,18:12:42Z,,,,,,2019-03-10 11:12:42 AM PDT,,,,US,California,,,,,33.28489314,-116.1514834,,7,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
1836623211,10215097,https://www.inaturalist.org/observations/10215097,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/10215097,10215097,,BJ Stacey,,,flowering,,wild,,,,,,,2018-03-10T08:54:00-08:00,2018-03-10,2018,03,10,16:54:00Z,,,,,,2018/03/10 8:54 AM PST,,,,US,California,,,,,33.24784667,-116.4055533,,,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
1453515317,5364101,https://www.inaturalist.org/observations/5364101,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/5364101,5364101,,Ken-ichi Ueda,,,flowering,,wild,,,,,,,2017-03-10T15:05:00-08:00,2017-03-10,2017,03,10,23:05:00Z,,,,,,2017/03/10 3:05 PM PST,,,,US,California,,,,,33.2384,-116.4036217,,,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
1453502839,5291718,https://www.inaturalist.org/observations/5291718,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/5291718,5291718,,andmag25,,,flowering,,wild,,,,,,,2017-03-10T08:54:13-08:00,2017-03-10,2017,03,10,16:54:13Z,,,,,,Fri Mar 10 2017 08:54:13 GMT-0800 (PST),,,,US,California,,,,,33.34641333,-116.3697367,,,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
1453501224,5287931,https://www.inaturalist.org/observations/5287931,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/5287931,5287931,,hikingsandiego,,,flowering,,wild,,,,,,,2017-03-10T08:37:00-08:00,2017-03-10,2017,03,10,16:37:00Z,,,,,,2017/03/10 8:37 AM PST,,,,US,California,,,,,33.25669444,-116.3760111,,,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
1453501216,5287972,https://www.inaturalist.org/observations/5287972,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/5287972,5287972,,hikingsandiego,,,flowering,,wild,,,,,,,2017-03-10T08:45:00-08:00,2017-03-10,2017,03,10,16:45:00Z,,,,,,2017/03/10 8:45 AM PST,,,,US,California,,,,,33.25625833,-116.3740778,,,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
1453497757,5279666,https://www.inaturalist.org/observations/5279666,YES,,,,iNaturalist,HumanObservation,,https://www.inaturalist.org/observations/5279666,5279666,,William Terry Hunefeld,,,flowering,,wild,,,,,,,2017-03-10T10:06:37-08:00,2017-03-10,2017,03,10,18:06:37Z,,,,,,Fri Mar 10 2017 10:06:37 GMT-0800 (PST),,,,US,California,,,,,33.25624798,-116.4025532,,5,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
1262376503,2784224,https://www.inaturalist.org/observations/2784224,YES,,,,iNaturalist,HumanObservation,,http://www.inaturalist.org/observations/2784224,2784224,,debaraj,,,flowering,,wild,,,,,,,2016-03-09T10:10:45-08:00,2016-03-09,2016,03,09,18:10:45Z,,,,,,Wed Mar 09 2016 10:10:45 GMT-0800 (PST),,,,US,California,,,,,34.30358,-116.4674533,,,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
1262370677,2767429,https://www.inaturalist.org/observations/2767429,,,,,iNaturalist,HumanObservation,,http://www.inaturalist.org/observations/2767429,2767429,,hummer56,,,,,wild,,,,,,,2016-03-09,2016-03-09,2016,03,09,,,,,,,2016-03-09,,,,US,Nevada,,,,,35.479249,-114.759025,,,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
1257417325,2763594,https://www.inaturalist.org/observations/2763594,,,,,iNaturalist,HumanObservation,,http://www.inaturalist.org/observations/2763594,2763594,,lonnyholmes,,,,,wild,,,,,,,2016-03-09T12:02:55-08:00,2016-03-09,2016,03,09,20:02:55Z,,,,,,2016-03-09 12:02:55,,,,US,California,,,,,35.467204,-115.272478,,,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
891131201,215398,https://www.inaturalist.org/observations/215398,YES,,,,iNaturalist,HumanObservation,,http://www.inaturalist.org/observations/215398,215398,,Ken-ichi Ueda,,,flowering,,wild,,,,,,,2013-03-10T12:04:46-07:00,2013-03-10,2013,03,10,19:04:46Z,,,,,,2013-03-10 12:04:46,,,,US,California,,,,,36.538069,-120.562662,,28534,,58029,Malacothrix glabrata,Asteraceae,Malacothrix,,,,species,,2010,69
3125233966,1928928,https://cch2.org/portal/collections/individual/index.php?occid=1928928,YES,,0945030a-f625-4b95-9f48-e5cb7d6eb879,,SD,PreservedSpecimen,,9B258AF8-543A-43FD-9DCF-6E188F3A9E4F,,4881,Jon Rebman; N. Roberts,,,FFL,,,,,,"Yucca valida, Opuntia cholla, Pachycereus pringlei",SD144784,,1998-03-11,1998-03-11,1998,03,11,,70,,1998,3,11,"Mar 11, 1998",volcanic rocks & sand,,Mexico,,Baja California,Unknown,,"Vizcaino Desert: N of El Arco; N of Calmalli, along road between Rancho Esperanza and Rancho Miramar",,28.18333,-113.56417,WGS84,,,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,1990,70
3125175582,453333,https://cch2.org/portal/collections/individual/index.php?occid=453333,YES,,0945030a-f625-4b95-9f48-e5cb7d6eb879,,SD,PreservedSpecimen,,30077BBA-4F51-4A3E-948C-A33D963E10FE,,16391,Jon Rebman; G. Fleming and W. Schmidtmann,,,FL,,,,,,"Colorado Desert Scrub with Larrea tridentata, Ambrosia dumosa, Cercidium floridum, Atriplex hymenelytra, Enceila farinosa, Fagonia pachyacantha, and Fouquieria splendens",SD199840,,2009-03-11,2009-03-11,2009,03,11,,70,,2009,3,11,"Mar 11, 2009","rocky washes, mud hillsides, & desert pavement on mesa tops",,United States,,California,Imperial,,"Freeman Properties (Truckhaven): West of the Salton Sea, NW of Salton City, W of Hwy. 86; Section 4 (SL4), Verbena Wash, Site FAGPAC in rocky arroyo and surrounding rocky hillsides & mesa",,33.32833,-116.03778,WGS84,80,,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,2000,70
3125174595,453332,https://cch2.org/portal/collections/individual/index.php?occid=453332,YES,,0945030a-f625-4b95-9f48-e5cb7d6eb879,,SD,PreservedSpecimen,,80462E08-CC9A-4B78-9C2E-0BA75890ABD7,,16362,Jon Rebman; G. Fleming and W. Schmidtmann,,,FL,,,,,,"Colorado Desert Scrub with Larrea tridentata, Ambrosia dumosa, Xylorhiza orcuttii, and Fouquieria splendens",SD199839,,2009-03-11,2009-03-11,2009,03,11,,70,,2009,3,11,"Mar 11, 2009",rocky washes and desert pavement on mesas,,United States,,California,Imperial,,"Freeman Properties (Truckhaven): West of the Salton Sea, NW of Salton City, W of Hwy. 86; Section 5 (SP5), Verbena Wash, in rocky arroyo and surrounding rocky mesas",,33.32944,-116.05944,WGS84,80,,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,2000,70
3125170615,453380,https://cch2.org/portal/collections/individual/index.php?occid=453380,YES,,0945030a-f625-4b95-9f48-e5cb7d6eb879,,SD,PreservedSpecimen,,31733B80-8306-4118-86B2-EA845F76F49C,,620,Bill Sullivan,,,FL,,,,,,Desert scrub with cactus,SD215888,,2009-03-11,2009-03-11,2009,03,11,,70,,2009,3,11,"Mar 11, 2009",Rocky hard-packed sandy soil running downhill from base of Vallecito Mountains into Lower Borrego Valley,,United States,,California,San Diego,,"Anza-Borrego Desert State Park, Cactus Garden, 3.85 mi. ESE of Highway 78 and Old Kane Spring Road, E of Harper Canyon, 0.2 mi. S of Old Kane Spring Road",,33.13175,-116.20472,WGS84,,,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,2000,70
3125047578,453374,https://cch2.org/portal/collections/individual/index.php?occid=453374,YES,,0945030a-f625-4b95-9f48-e5cb7d6eb879,,SD,PreservedSpecimen,,A983357A-3FCE-407E-9B65-7247FD7651CC,,36,Marilyn Dickson; Larry Henrickson,,,FL,,,,,,"Desert Lavender, Desert Chicory, Teddy Bear Cholla, Sweetbush, Creosote Bush",SD214808,,2009-03-11,2009-03-11,2009,03,11,,70,,2009,3,11,"Mar 11, 2009","On alluvial fan, sandy flat above wash",,United States,,California,San Diego,,"Anza-Borrego Desert State Park, Mine Wash Rd, 2.6 miles east of Intersection of Co. Road S-3 and State Hwy 78, 100 yds S of 78",,33.13176,-116.33499,WGS84,,,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,2000,70
2430520987,916367,https://cch2.org/portal/collections/individual/index.php?occid=916367,YES,,3818e1d3-b6a4-11e8-b408-001a64db2964,,RSA,PreservedSpecimen,,60af91d7-cf89-43a2-8c68-0e7c28f3dd1a,RSA0124037,8882,Duncan S. Bell; LeRoy Gross,,,flowers,,Native,,,,"Senegalia greggii, Encelia farinosa, Bahiopsis parishii, Sphaeralcia ambigua, Ephedra, Trixis californica, Hyptis emoryi, Pleurocoronis pluriseta, Peucephyllum schottii, Larrea tridentata, Perityle emoryi, Parieteria hespera, Lupinus arizonicus, Lotus strigosus, Camissonia brevipes, C. claviformis, Phacelia distans, P. crenulata, etc.",RSA accession #: 864793,,2016-03-10,2016-03-10,2016,03,10,,70,,2016,3,10,,Rocky canyons near top or range. Scattered in rocky canyon bottom.,,United States,,California,Riverside,,BLMOrocopia Mountains; Orocopia Mountains Wilderness area; northwestern section of the range; collecting approximately 1.75 air miles northwest of the summit area.; Orocopia Canyon,3078ft.,33.5902,-115.79595,,,T7S R11E S2,204850,Malacothrix glabrata,Asteraceae,Malacothrix,,glabrata,,Species,(D. C. Eat. ex Gray) A. Gray,2010,70
